uid	original_id	id	original_title	title	rating
guest_a2b76e7d25319806edf2168b3f121706	23201	3873	U.S. Teens Lead World In Pregnancy-Test Scores	U.S. TEENS LEAD WORLD IN PREGNANCY RATES	0.017
guest_a2b76e7d25319806edf2168b3f121706	23201	3873	U.S. Teens Lead World In Pregnancy-Test Scores	U.S. TEENS LEAD WORLD IN PREGNANCY RATES	0.055
guest_33e978eeae49d21e73c798396f3885b2	23201	2262	U.S. Teens Lead World In Pregnancy-Test Scores	U.S. TEENS LEAD WORLD IN MATH-TEST SCORES	0
guest_33e978eeae49d21e73c798396f3885b2	23201	2262	U.S. Teens Lead World In Pregnancy-Test Scores	U.S. TEENS LEAD WORLD IN MATH-TEST SCORES	0.822
guest_9bd41db88682969043c9dc2525415f5a	23202	3855	Area Man Bores Pants Off Date	Crazy Man Rips Pants Off Date	0.67
guest_9bd41db88682969043c9dc2525415f5a	23202	3855	Area Man Bores Pants Off Date	Crazy Man Rips Pants Off Date	0.96
guest_d1493e97c618c51b33ee310a5bfb9bdb	23202	4176	Area Man Bores Pants Off Date	AREA MAN SLIDES PANTS OFF DATE	1
guest_d1493e97c618c51b33ee310a5bfb9bdb	23202	4176	Area Man Bores Pants Off Date	AREA MAN SLIDES PANTS OFF DATE	0.29
guest_a5efb526e57ec901887aa677723fad88	23202	3853	Area Man Bores Pants Off Date	Local man bores date	0.984
guest_a5efb526e57ec901887aa677723fad88	23202	3853	Area Man Bores Pants Off Date	Local man bores date	1
guest_b5fcd6e620f7bc57fd820851a439bd75	23214	5510	Employee Who Likens Self To TV's 'House' Fired	EMPLOYEES WHO LIKENS SELF TO TV'S 'HOUSE' ARE MORE PROBABLE TO BE FIRED	0.841
guest_5599dd25ba935052cb703010921dbc1f	23214	5535	Employee Who Likens Self To TV's 'House' Fired	EMPLOYEE WHO LIKENS SELF TO TV'S 'HOUSE M.D.' FIRED	NULL
guest_5599dd25ba935052cb703010921dbc1f	23214	5535	Employee Who Likens Self To TV's 'House' Fired	EMPLOYEE WHO LIKENS SELF TO TV'S 'HOUSE M.D.' FIRED	0
guest_8842a5ad7c9aa00d63c5820481224f7c	23221	4648	Area Man Accidentally Signs Up For AOL Latino	Area man accidentally signs up as a Latino 	1
guest_43290a02bace46e67bcdd007cfba519d	23221	4661	Area Man Accidentally Signs Up For AOL Latino	Area Man Creates AOL for Latinos	0.85
guest_a4930c5b5ed207bbf8a30a7ffad5c363	23222	2118	Supermodel Really Interested In Meeting Creator Of Fan Website	SUPERMODEL NOT REALLY INTERESTED IN MEETING CREATOR OF FAN WEBSITE	1
guest_a4930c5b5ed207bbf8a30a7ffad5c363	23222	2118	Supermodel Really Interested In Meeting Creator Of Fan Website	SUPERMODEL NOT REALLY INTERESTED IN MEETING CREATOR OF FAN WEBSITE	0.609
guest_364f3bfed420033ea796f527f1606d82	23222	2117	Supermodel Really Interested In Meeting Creator Of Fan Website	JANET YELLEN INTERESTED IN MEETING CREATOR OF BITCOIN	0.031
guest_364f3bfed420033ea796f527f1606d82	23222	2117	Supermodel Really Interested In Meeting Creator Of Fan Website	JANET YELLEN INTERESTED IN MEETING CREATOR OF BITCOIN	0
10152579041713756	23247	243	Taco Bell Launches New ‘Morning After’ Burrito	TACO BELL LAUNCHES NEW breakfast BURRITO	0.389
10152579041713756	23247	243	Taco Bell Launches New ‘Morning After’ Burrito	TACO BELL LAUNCHES NEW breakfast BURRITO	0
10152579041713756	23247	243	Taco Bell Launches New ‘Morning After’ Burrito	TACO BELL LAUNCHES NEW breakfast BURRITO	0
10202764375846208	23247	266	Taco Bell Launches New ‘Morning After’ Burrito	PFIZER LAUNCHES NEW 'MORNING AFTER' PILL	0
10202764375846208	23247	266	Taco Bell Launches New ‘Morning After’ Burrito	PFIZER LAUNCHES NEW 'MORNING AFTER' PILL	NULL
10202764375846208	23247	266	Taco Bell Launches New ‘Morning After’ Burrito	PFIZER LAUNCHES NEW 'MORNING AFTER' PILL	0.067
10202764375846208	23247	266	Taco Bell Launches New ‘Morning After’ Burrito	PFIZER LAUNCHES NEW 'MORNING AFTER' PILL	0
guest_1806a8ea81283769d6705c7a0d3b00e4	23248	6103	Denny's Introduces 'Just A Humongous Bucket Of Eggs And Meat'	DENNY'S INTRODUCES A 'BUCKET OF EGGS AND MEAT' IN THE BREAKFAST MENU	NULL
guest_1806a8ea81283769d6705c7a0d3b00e4	23248	6103	Denny's Introduces 'Just A Humongous Bucket Of Eggs And Meat'	DENNY'S INTRODUCES A 'BUCKET OF EGGS AND MEAT' IN THE BREAKFAST MENU	1
guest_b9b856362e7ed4faebe84e235e9a01b5	23248	6105	Denny's Introduces 'Just A Humongous Bucket Of Eggs And Meat'	DENNY'S INTRODUCES 'JUST A HEALTHY BUCKET OF EGGS AND SALAD'	0.216
545739205525767	23251	2483	Fort Knox Receives $85 From Cash4Gold	FORT KNOX RECEIVES $85 BILLION FROM GOVERNMENT	0
545739205525767	23251	2483	Fort Knox Receives $85 From Cash4Gold	FORT KNOX RECEIVES $85 BILLION FROM GOVERNMENT	0
guest_42bd7e1bb2d6fff2cec15e1dc22a53f7	23251	2566	Fort Knox Receives $85 From Cash4Gold	FORT KNOX RECEIVES $85 million FROM fed	NULL
guest_42bd7e1bb2d6fff2cec15e1dc22a53f7	23251	2566	Fort Knox Receives $85 From Cash4Gold	FORT KNOX RECEIVES $85 million FROM fed	0
guest_42bd7e1bb2d6fff2cec15e1dc22a53f7	23251	2566	Fort Knox Receives $85 From Cash4Gold	FORT KNOX RECEIVES $85 million FROM fed	0
guest_e7fa14af6e4ba2a7b80d18c2ab8550c8	23251	3157	Fort Knox Receives $85 From Cash4Gold	CASH4GOLD ORGANISATIONS DONATING MONEY FOR RENEWABLE ENERGY SOURCES	NULL
guest_e7fa14af6e4ba2a7b80d18c2ab8550c8	23251	3157	Fort Knox Receives $85 From Cash4Gold	CASH4GOLD ORGANISATIONS DONATING MONEY FOR RENEWABLE ENERGY SOURCES	0.769
guest_e7fa14af6e4ba2a7b80d18c2ab8550c8	23251	3157	Fort Knox Receives $85 From Cash4Gold	CASH4GOLD ORGANISATIONS DONATING MONEY FOR RENEWABLE ENERGY SOURCES	0
guest_fd606d74ffca4e392637243ebd2221fc	23251	4691	Fort Knox Receives $85 From Cash4Gold	FORT KNOX RECEIVES $85K FROM CASH4GOLD	0.017
guest_b9a804b611e1939f42ac98f5c1059caa	23252	434	Australian WIldfires Spur Large Increase In Flaming Animal Attacks	AUSTRALIAN WILDFIRES SPUR LARGE INCREASE IN ANIMAL ATTACKS	0.168
guest_b9a804b611e1939f42ac98f5c1059caa	23252	434	Australian WIldfires Spur Large Increase In Flaming Animal Attacks	AUSTRALIAN WILDFIRES SPUR LARGE INCREASE IN ANIMAL ATTACKS	0
guest_b9a804b611e1939f42ac98f5c1059caa	23252	434	Australian WIldfires Spur Large Increase In Flaming Animal Attacks	AUSTRALIAN WILDFIRES SPUR LARGE INCREASE IN ANIMAL ATTACKS	0
guest_a2b76e7d25319806edf2168b3f121706	23252	3893	Australian WIldfires Spur Large Increase In Flaming Animal Attacks	AUSTRALIAN WILDFIRES SPUR LARGE INCREASE IN ANIMAL ATTACKS	0.077
guest_a2b76e7d25319806edf2168b3f121706	23252	3893	Australian WIldfires Spur Large Increase In Flaming Animal Attacks	AUSTRALIAN WILDFIRES SPUR LARGE INCREASE IN ANIMAL ATTACKS	0.096
guest_0360f3c6c274052f62ca8603d19a2ebd	23252	549	Australian WIldfires Spur Large Increase In Flaming Animal Attacks	AUSTRALIAN WILDFIRES SPUR LARGE INCREASE IN FLAMING ANIMAL INJURIES	NULL
guest_0360f3c6c274052f62ca8603d19a2ebd	23252	549	Australian WIldfires Spur Large Increase In Flaming Animal Attacks	AUSTRALIAN WILDFIRES SPUR LARGE INCREASE IN FLAMING ANIMAL INJURIES	0.858
guest_0360f3c6c274052f62ca8603d19a2ebd	23252	549	Australian WIldfires Spur Large Increase In Flaming Animal Attacks	AUSTRALIAN WILDFIRES SPUR LARGE INCREASE IN FLAMING ANIMAL INJURIES	1
10152652213331974	23291	135	Year Of Law School Now Mandatory For Nation's 25-Year-Olds	YEAR OF LAW SCHOOL NOT ADvantageous for NatioN's 25-year-olds	0
10152652213331974	23291	135	Year Of Law School Now Mandatory For Nation's 25-Year-Olds	YEAR OF LAW SCHOOL NOT ADvantageous for NatioN's 25-year-olds	0.927
10152652213331974	23291	135	Year Of Law School Now Mandatory For Nation's 25-Year-Olds	YEAR OF LAW SCHOOL NOT ADvantageous for NatioN's 25-year-olds	0.113
10103292967478678	23291	179	Year Of Law School Now Mandatory For Nation's 25-Year-Olds	YEAR OF LAW SCHOOL NOW MANDATORY FOR NATION'S PARALEGALS	NULL
10103292967478678	23291	179	Year Of Law School Now Mandatory For Nation's 25-Year-Olds	YEAR OF LAW SCHOOL NOW MANDATORY FOR NATION'S PARALEGALS	0.168
10103292967478678	23291	179	Year Of Law School Now Mandatory For Nation's 25-Year-Olds	YEAR OF LAW SCHOOL NOW MANDATORY FOR NATION'S PARALEGALS	0
10103292967478678	23291	179	Year Of Law School Now Mandatory For Nation's 25-Year-Olds	YEAR OF LAW SCHOOL NOW MANDATORY FOR NATION'S PARALEGALS	0
504504090138	23291	120	Year Of Law School Now Mandatory For Nation's 25-Year-Olds	Year of voluntary work now mandatory for nation's 25-year-old	1
504504090138	23291	120	Year Of Law School Now Mandatory For Nation's 25-Year-Olds	Year of voluntary work now mandatory for nation's 25-year-old	0.092
504504090138	23291	120	Year Of Law School Now Mandatory For Nation's 25-Year-Olds	Year of voluntary work now mandatory for nation's 25-year-old	NULL
504504090138	23291	120	Year Of Law School Now Mandatory For Nation's 25-Year-Olds	Year of voluntary work now mandatory for nation's 25-year-old	1
guest_4d7f7c2abf7d61d59b3035a69e35d28a	23297	3589	Abandoned Mall Retains Eerie Vestiges Of Fun Shopping Atmosphere	FORMERLY ABANDONED MALL OFFERS FUN SHOPPING ATMOSPHERE	0.792
guest_4d7f7c2abf7d61d59b3035a69e35d28a	23297	3589	Abandoned Mall Retains Eerie Vestiges Of Fun Shopping Atmosphere	FORMERLY ABANDONED MALL OFFERS FUN SHOPPING ATMOSPHERE	0.303
guest_ca396e7c8a386dfd1f24a6bc46001177	23297	3594	Abandoned Mall Retains Eerie Vestiges Of Fun Shopping Atmosphere	fox	0.03
guest_ca396e7c8a386dfd1f24a6bc46001177	23297	3594	Abandoned Mall Retains Eerie Vestiges Of Fun Shopping Atmosphere	fox	NULL
guest_ca396e7c8a386dfd1f24a6bc46001177	23297	3594	Abandoned Mall Retains Eerie Vestiges Of Fun Shopping Atmosphere	fox	NULL
guest_ca396e7c8a386dfd1f24a6bc46001177	23297	3594	Abandoned Mall Retains Eerie Vestiges Of Fun Shopping Atmosphere	fox	1
504504090138	23298	3261	Gift Shop Renamed Crap Shop	GIFT SHOP RENAMED 	1
504504090138	23298	3261	Gift Shop Renamed Crap Shop	GIFT SHOP RENAMED 	0.942
guest_5fc16e260e7b8b8a77797e86a0f12b9f	23298	4255	Gift Shop Renamed Crap Shop	crab shop renamed gift shop	0.986
guest_7f724f9355d3d4ee4757371385712cba	23300	4228	Obama Takes Surprise Caller During Weekly Radio Address	HOST TAKES SURPRISE CALLER DURING WEEKLY RADIO ADDRESS	0.79
504504090138	23300	2466	Obama Takes Surprise Caller During Weekly Radio Address	OBAMA TAKES SURPRISE CALLER DURINg RADIO interview	0.921
504504090138	23300	2466	Obama Takes Surprise Caller During Weekly Radio Address	OBAMA TAKES SURPRISE CALLER DURINg RADIO interview	0
10203758256070427	23300	2526	Obama Takes Surprise Caller During Weekly Radio Address	OBAMA MAKES SURPRISE ANNOUNCEMENT DURING WEEKLY RADIO ADDRESS	0
10203758256070427	23300	2526	Obama Takes Surprise Caller During Weekly Radio Address	OBAMA MAKES SURPRISE ANNOUNCEMENT DURING WEEKLY RADIO ADDRESS	0.297
guest_eadae159976df926d6987aa365e462ab	23301	5211	Area Man Prepares For Risky 20-Page Stapling	RESTAURANT OWNER PREPARES FOR FDA 20-PAGE REPORT	0.081
guest_c086c7210e27da19c9667bad96f0d1f0	23301	5216	Area Man Prepares For Risky 20-Page Stapling	PREPARATIONS UNDERWAY FOR RISKY 20-PAGE STAPLING	0.992
guest_ad6ab91c473a886d47d04d097cd94855	23303	3056	Whale Christ Feeds Whale Masses With Single Krill	Whalelujah! Revival of whale christ, 	NULL
guest_ad6ab91c473a886d47d04d097cd94855	23303	3056	Whale Christ Feeds Whale Masses With Single Krill	Whalelujah! Revival of whale christ, 	1
guest_ad6ab91c473a886d47d04d097cd94855	23303	3056	Whale Christ Feeds Whale Masses With Single Krill	Whalelujah! Revival of whale christ, 	0.989
guest_582d32ea86e929979daaa54613239441	23303	3048	Whale Christ Feeds Whale Masses With Single Krill	WHALE CHRIST FEEDS WHOLE MASSES WITH SINGLE KRILL	1
guest_582d32ea86e929979daaa54613239441	23303	3048	Whale Christ Feeds Whale Masses With Single Krill	WHALE CHRIST FEEDS WHOLE MASSES WITH SINGLE KRILL	0
guest_c086c7210e27da19c9667bad96f0d1f0	23306	5218	Stumbling, Bumbling Sled Dog: 'Sorry, This Is My First Iditarod'	SLED DOG'S FIRST IDITAROD	1
guest_d1b947f0c349fed9fed851c2fd9d6aed	23306	5223	Stumbling, Bumbling Sled Dog: 'Sorry, This Is My First Iditarod'	Drunk sled dog fails to finish	0.741
guest_b31c3adab1a0b469f661a22714c3129c	23316	1304	Policeman Breaks Up Area Party Out Of Pity	POLICEMAN BREAKS UP AREA PARTY OUTSIDE OF JURISDICTION, SAVES LIVES	0.727
guest_b31c3adab1a0b469f661a22714c3129c	23316	1304	Policeman Breaks Up Area Party Out Of Pity	POLICEMAN BREAKS UP AREA PARTY OUTSIDE OF JURISDICTION, SAVES LIVES	1
10152588290628559	23316	1296	Policeman Breaks Up Area Party Out Of Pity	Policeman Breaks up area party out of necessity	NULL
10152588290628559	23316	1296	Policeman Breaks Up Area Party Out Of Pity	Policeman Breaks up area party out of necessity	0.657
10152588290628559	23316	1296	Policeman Breaks Up Area Party Out Of Pity	Policeman Breaks up area party out of necessity	0.112
10152588290628559	23316	1296	Policeman Breaks Up Area Party Out Of Pity	Policeman Breaks up area party out of necessity	1
guest_0360f3c6c274052f62ca8603d19a2ebd	23321	551	God Unveils New Species As Demand For Humans Declines	MONSANTO UNVEILS NEW SPECIES AS DEMAND FOR HUMANS DECLINES	NULL
guest_0360f3c6c274052f62ca8603d19a2ebd	23321	551	God Unveils New Species As Demand For Humans Declines	MONSANTO UNVEILS NEW SPECIES AS DEMAND FOR HUMANS DECLINES	1
guest_0360f3c6c274052f62ca8603d19a2ebd	23321	551	God Unveils New Species As Demand For Humans Declines	MONSANTO UNVEILS NEW SPECIES AS DEMAND FOR HUMANS DECLINES	1
guest_b9a804b611e1939f42ac98f5c1059caa	23321	433	God Unveils New Species As Demand For Humans Declines	MONSANTO UNVEILS NEW SPECIES AS DEMAND FOR CROPS DECLINES	NULL
guest_b9a804b611e1939f42ac98f5c1059caa	23321	433	God Unveils New Species As Demand For Humans Declines	MONSANTO UNVEILS NEW SPECIES AS DEMAND FOR CROPS DECLINES	0.34
guest_b9a804b611e1939f42ac98f5c1059caa	23321	433	God Unveils New Species As Demand For Humans Declines	MONSANTO UNVEILS NEW SPECIES AS DEMAND FOR CROPS DECLINES	0.504
guest_b9a804b611e1939f42ac98f5c1059caa	23321	433	God Unveils New Species As Demand For Humans Declines	MONSANTO UNVEILS NEW SPECIES AS DEMAND FOR CROPS DECLINES	0
guest_e7fa14af6e4ba2a7b80d18c2ab8550c8	23322	3149	Area Man Picks Wrong Time For Leukemia	Lukemia becoming a threat for area man	1
guest_e7fa14af6e4ba2a7b80d18c2ab8550c8	23322	3149	Area Man Picks Wrong Time For Leukemia	Lukemia becoming a threat for area man	0.979
10101025900873245	23322	313	Area Man Picks Wrong Time For Leukemia	Area man picks wrong time for picnic	1
10101025900873245	23322	313	Area Man Picks Wrong Time For Leukemia	Area man picks wrong time for picnic	NULL
10101025900873245	23322	313	Area Man Picks Wrong Time For Leukemia	Area man picks wrong time for picnic	1
504504090138	23322	250	Area Man Picks Wrong Time For Leukemia	Man picks wrong time for proposal	1
504504090138	23322	250	Area Man Picks Wrong Time For Leukemia	Man picks wrong time for proposal	0.897
504504090138	23322	250	Area Man Picks Wrong Time For Leukemia	Man picks wrong time for proposal	0
580728161128	23326	296	Local Cow Has Exceptional Milk Day	LOCALS DECORATE A COW ON AN EXCEPTIONAL MILK DAY	1
580728161128	23326	296	Local Cow Has Exceptional Milk Day	LOCALS DECORATE A COW ON AN EXCEPTIONAL MILK DAY	NULL
580728161128	23326	296	Local Cow Has Exceptional Milk Day	LOCALS DECORATE A COW ON AN EXCEPTIONAL MILK DAY	1
580728161128	23326	296	Local Cow Has Exceptional Milk Day	LOCALS DECORATE A COW ON AN EXCEPTIONAL MILK DAY	1
2531367477597	23326	280	Local Cow Has Exceptional Milk Day	NASDAQ HAS EXCEPTIONAL PRESIDENT'S DAY	0.136
2531367477597	23326	280	Local Cow Has Exceptional Milk Day	NASDAQ HAS EXCEPTIONAL PRESIDENT'S DAY	1
2531367477597	23326	280	Local Cow Has Exceptional Milk Day	NASDAQ HAS EXCEPTIONAL PRESIDENT'S DAY	0
545739205525767	23331	2441	Charlotte Bobcats Seeded 7th In NIT	BOBCATS SEEDED 7TH IN NIT	0
545739205525767	23331	2441	Charlotte Bobcats Seeded 7th In NIT	BOBCATS SEEDED 7TH IN NIT	0.132
guest_2a6625f38daa33a44fe0b73c259436ff	23331	3977	Charlotte Bobcats Seeded 7th In NIT	CHARLOTTE BOBCATS SEEDED 7TH IN TOURNAMENT	0.503
guest_2a6625f38daa33a44fe0b73c259436ff	23331	3977	Charlotte Bobcats Seeded 7th In NIT	CHARLOTTE BOBCATS SEEDED 7TH IN TOURNAMENT	0.177
guest_aee9ee0a956858355924b26a47bd84da	23331	2539	Charlotte Bobcats Seeded 7th In NIT	BOBCATS SEEDED 7TH	1
guest_aee9ee0a956858355924b26a47bd84da	23331	2539	Charlotte Bobcats Seeded 7th In NIT	BOBCATS SEEDED 7TH	0
guest_0e69dbbcf12498b26dec1de0668d81b2	23336	4276	98% Of Babies Manic-Depressive	Majority of the infants are reported to have depression: Parents are worried nationwide	0.729
545739205525767	23336	2200	98% Of Babies Manic-Depressive	5% OF BABIES MANIC-DEPRESSIVE	1
545739205525767	23336	2200	98% Of Babies Manic-Depressive	5% OF BABIES MANIC-DEPRESSIVE	0.054
guest_0b62884aa52041e218ea1a511341e927	23342	5030	Hope Fades For Survivors In 1999 Turkish Earthquake	mario paint	NULL
guest_0b62884aa52041e218ea1a511341e927	23342	5030	Hope Fades For Survivors In 1999 Turkish Earthquake	mario paint	1
guest_4bb1292729b7548f579d514a30c5f8b0	23342	5019	Hope Fades For Survivors In 1999 Turkish Earthquake	HOPE FOR SURVIVORS IN 1999 TURKISH EARTHQUAKE	0.985
guest_9ff0bd800892663fdc3888e4d1b93368	23359	4435	Obama Depressed, Distant Since 'Battlestar Galactica' Series Finale	SACKHOFF DEPRESSED, DISTANT SINCE 'BATTLESTAR GALACTICA' SERIES FINALE	1
guest_c85bb71d4817e179258a628b5f65eaa8	23359	4426	Obama Depressed, Distant Since 'Battlestar Galactica' Series Finale	OBAMA takes lessons from 'BATTLESTAR GALACTICA' SERIES FINALE	0.212
guest_8987c1b135f7eb10ff16d49cf063e40a	23364	1924	Your High School Boyfriend Still Smoking Cigarettes In The Field Behind School	YOUR HIGH SCHOOL BOYFRIEND STILL SMOKING UP IN THE FIELD BEHIND SCHOOL	0
guest_8987c1b135f7eb10ff16d49cf063e40a	23364	1924	Your High School Boyfriend Still Smoking Cigarettes In The Field Behind School	YOUR HIGH SCHOOL BOYFRIEND STILL SMOKING UP IN THE FIELD BEHIND SCHOOL	1
10101559396918049	23364	1929	Your High School Boyfriend Still Smoking Cigarettes In The Field Behind School	HIGH SCHOOL CIGARETTE SMOKING AT ALL TIME HIGH	0.673
10101559396918049	23364	1929	Your High School Boyfriend Still Smoking Cigarettes In The Field Behind School	HIGH SCHOOL CIGARETTE SMOKING AT ALL TIME HIGH	0.12
504504090138	23368	45	Dog Keeps Iceland Awake All Night	Volcano keeps Iceland awake all night	0.927
504504090138	23368	45	Dog Keeps Iceland Awake All Night	Volcano keeps Iceland awake all night	1
504504090138	23368	45	Dog Keeps Iceland Awake All Night	Volcano keeps Iceland awake all night	1
10152579041713756	23368	51	Dog Keeps Iceland Awake All Night	thunderstorm KEEPS ICELAND AWAKE ALL NIGHT	NULL
10152579041713756	23368	51	Dog Keeps Iceland Awake All Night	thunderstorm KEEPS ICELAND AWAKE ALL NIGHT	0.199
10152579041713756	23368	51	Dog Keeps Iceland Awake All Night	thunderstorm KEEPS ICELAND AWAKE ALL NIGHT	0.008
10152579041713756	23368	51	Dog Keeps Iceland Awake All Night	thunderstorm KEEPS ICELAND AWAKE ALL NIGHT	1
guest_62238d52e8d0e5d5ff256d6d11003b1b	23370	3017	Family Dog Suspected Cause Of Miniature Chuck Wagon Disaster	FAMILY DOG SUSPECTED CAUSE OF FIRE DISASTER	1
guest_62238d52e8d0e5d5ff256d6d11003b1b	23370	3017	Family Dog Suspected Cause Of Miniature Chuck Wagon Disaster	FAMILY DOG SUSPECTED CAUSE OF FIRE DISASTER	0.069
guest_4712440d5ab89603f17f2f96cb95eab5	23370	2989	Family Dog Suspected Cause Of Miniature Chuck Wagon Disaster	FAMILY DOG SUSPECTED AS CAUSE OF MINIATURE WAGON DISASTER	0
guest_4712440d5ab89603f17f2f96cb95eab5	23370	2989	Family Dog Suspected Cause Of Miniature Chuck Wagon Disaster	FAMILY DOG SUSPECTED AS CAUSE OF MINIATURE WAGON DISASTER	0.064
guest_8c21e9e11145ae314c2e440b2b9f0a5d	23370	3806	Family Dog Suspected Cause Of Miniature Chuck Wagon Disaster	WAGON DISASTER CAUSE OF MINIATURE CHUCK FAMILY DOG SUSPECTED	0.736
guest_8c21e9e11145ae314c2e440b2b9f0a5d	23370	3806	Family Dog Suspected Cause Of Miniature Chuck Wagon Disaster	WAGON DISASTER CAUSE OF MINIATURE CHUCK FAMILY DOG SUSPECTED	0.981
guest_99b954f4c41786f056d8131812f0daa2	23370	5410	Family Dog Suspected Cause Of Miniature Chuck Wagon Disaster	DOG SUSPECTED TO CAUSE CHUCK WAGON DISASTER	NULL
guest_99b954f4c41786f056d8131812f0daa2	23370	5410	Family Dog Suspected Cause Of Miniature Chuck Wagon Disaster	DOG SUSPECTED TO CAUSE CHUCK WAGON DISASTER	0.237
guest_2e13f38377214e7aeca209d4114a2041	23372	5615	Another Piece Of Drum Kit Claimed By Recession	ANOTHER PIECE OF the economy CLAIMED BY RECESSION	0.092
guest_5599dd25ba935052cb703010921dbc1f	23372	5612	Another Piece Of Drum Kit Claimed By Recession	ANOTHER PIECE OF DRUM KIT CLAIMED BY LARS ULRICH	NULL
guest_5599dd25ba935052cb703010921dbc1f	23372	5612	Another Piece Of Drum Kit Claimed By Recession	ANOTHER PIECE OF DRUM KIT CLAIMED BY LARS ULRICH	0
guest_28efa45099a9f8a9812bb02333960e74	23373	1019	Sex-Crazed Dandelion Cross-Pollinates Entire Neighborhood	PROLIFIC PLANT CROSS POLLINATES ENTIRE NEIGHBORHOOD	0.819
guest_28efa45099a9f8a9812bb02333960e74	23373	1019	Sex-Crazed Dandelion Cross-Pollinates Entire Neighborhood	PROLIFIC PLANT CROSS POLLINATES ENTIRE NEIGHBORHOOD	1
